Sput_QMC,Vput_QMC
216.7496981074,100.0000000000
216.7583076533,100.0000000000
216.7631457864,100.0000000000
216.7705709101,100.0000000000
216.7988747501,100.0000000000
216.8000555771,100.0000000000
216.8045102173,100.0000000000
216.8164975669,100.0000000000
216.8255071361,100.0000000000
216.8353345574,100.0000000000
216.8368359665,100.0000000000
216.8611464768,100.0000000000
216.8668795847,100.0000000000
216.8754406654,100.0000000000
216.8755669058,100.0000000000
216.8809222603,100.0000000000
216.8831600215,100.0000000000
216.8866341469,100.0000000000
216.8983121666,100.0000000000
216.9075108676,100.0000000000
216.9108357968,100.0000000000
216.9359266431,100.0000000000
216.9378729989,100.0000000000
216.9389078755,100.0000000000
216.9444096455,100.0000000000
216.9496291817,100.0000000000
216.9709802837,100.0000000000
216.9715719597,100.0000000000
216.9751424558,100.0000000000
216.9808033712,100.0000000000
216.9887010545,100.0000000000
217.0390976817,100.0000000000
217.0504603126,100.0000000000
217.0728449191,100.0000000000
217.0759117649,100.0000000000
217.0946162681,100.0000000000
217.0952935372,100.0000000000
217.1080838978,100.0000000000
217.1314474312,100.0000000000
217.1354931669,100.0000000000
217.1362531372,100.0000000000
217.1376797134,100.0000000000
217.1391237125,100.0000000000
217.1523517737,100.0000000000
217.1565391993,100.0000000000
217.1663575904,100.0000000000
217.1857251471,100.0000000000
217.1906880238,100.0000000000
217.1910226742,100.0000000000
217.1958890794,100.0000000000
217.2378077048,100.0000000000
217.2496232012,100.0000000000
217.2514657024,100.0000000000
217.2649312062,100.0000000000
217.2799750058,100.0000000000
217.2861053744,100.0000000000
217.2897064989,100.0000000000
217.3022355035,100.0000000000
217.3133657275,100.0000000000
217.3141896086,100.0000000000
217.3244963102,100.0000000000
217.3556695768,100.0000000000
217.3692070918,100.0000000000
217.4169188004,100.0000000000
217.4242868705,100.0000000000
217.4279794484,100.0000000000
217.4303119756,100.0000000000
217.4384617911,100.0000000000
217.4867110252,100.0000000000
217.4878022775,100.0000000000
217.4910403662,100.0000000000
217.5056868837,100.0000000000
217.5063087999,100.0000000000
217.5073992571,100.0000000000
217.5186885852,100.0000000000
217.5368936847,100.0000000000
217.5470122508,100.0000000000
217.5484001384,100.0000000000
217.5585484157,100.0000000000
217.5592567099,100.0000000000
217.5751030281,100.0000000000
217.5803038052,100.0000000000
217.5910498890,100.0000000000
217.5971753124,100.0000000000
217.6347037309,100.0000000000
217.6367424001,100.0000000000
217.6498863976,100.0000000000
217.6625780542,100.0000000000
217.6672716312,100.0000000000
217.6707479902,100.0000000000
217.6834899548,100.0000000000
217.6840524602,100.0000000000
217.7121066917,100.0000000000
217.7121752182,100.0000000000
217.7164386121,100.0000000000
217.7419504180,100.0000000000
217.7451245983,100.0000000000
217.7581280647,100.0000000000
217.7584421969,100.0000000000
217.7749560581,100.0000000000
217.7829192755,100.0000000000
217.8211664463,100.0000000000
217.8217644964,100.0000000000
217.8284193979,100.0000000000
217.8330006908,100.0000000000
217.8502814551,100.0000000000
217.8660550392,100.0000000000
217.8675363794,100.0000000000
217.8755742112,100.0000000000
217.8789803421,100.0000000000
217.8833068708,100.0000000000
217.8900224279,100.0000000000
217.8982169980,100.0000000000
217.9096305212,100.0000000000
217.9200245821,100.0000000000
217.9307717208,100.0000000000
217.9351408923,100.0000000000
217.9587005301,100.0000000000
217.9661823727,100.0000000000
217.9673058675,100.0000000000
217.9829038205,100.0000000000
217.9886640986,100.0000000000
218.0014274951,100.0000000000
218.0173014607,100.0000000000
218.0359411107,100.0000000000
218.0452670728,100.0000000000
218.0641366627,100.0000000000
218.0678732059,100.0000000000
218.0726414982,100.0000000000
218.0778894128,100.0000000000
218.0829102942,100.0000000000
218.0853605580,100.0000000000
218.0867681560,100.0000000000
218.0934094295,100.0000000000
218.0956704288,100.0000000000
218.1006225911,100.0000000000
218.1025408366,100.0000000000
218.1092282176,100.0000000000
218.1119648419,100.0000000000
218.1371844822,100.0000000000
218.1395530383,100.0000000000
218.1508852455,100.0000000000
218.1591869447,100.0000000000
218.1606258784,100.0000000000
218.1727340189,100.0000000000
218.1936277098,100.0000000000
218.2012076446,100.0000000000
218.2073097502,100.0000000000
218.2185111753,100.0000000000
218.2190707338,100.0000000000
218.2547202723,100.0000000000
218.2550344835,100.0000000000
218.2790969888,100.0000000000
218.2860811435,100.0000000000
218.3068607333,100.0000000000
218.3448875298,100.0000000000
218.3468071322,100.0000000000
218.3819161534,100.0000000000
218.3868601082,100.0000000000
218.3924433542,100.0000000000
218.3981898491,100.0000000000
218.4291214802,100.0000000000
218.4474477858,100.0000000000
218.4613144913,100.0000000000
218.4665350260,100.0000000000
218.4775692212,100.0000000000
218.4908971845,100.0000000000
218.5003305091,100.0000000000
218.5026375546,100.0000000000
218.5029316203,100.0000000000
218.5416929057,100.0000000000
218.5661391282,100.0000000000
218.5670826642,100.0000000000
218.5686490453,100.0000000000
218.5744153411,100.0000000000
218.5745458808,100.0000000000
218.5965962185,100.0000000000
218.6289284209,100.0000000000
218.6348874738,100.0000000000
218.6387888582,100.0000000000
218.6943882722,100.0000000000
218.6951645664,100.0000000000
218.7090296264,100.0000000000
218.7140733055,100.0000000000
218.7647654349,100.0000000000
218.7654113067,100.0000000000
218.7855067983,100.0000000000
218.7887427526,100.0000000000
218.7939058428,100.0000000000
218.8336286451,100.0000000000
218.8460417533,100.0000000000
218.8469051423,100.0000000000
218.8774588080,100.0000000000
218.8954528456,100.0000000000
218.9049392957,100.0000000000
218.9224655221,100.0000000000
218.9279148072,100.0000000000
218.9333955256,100.0000000000
218.9377737427,100.0000000000
218.9387508446,100.0000000000
218.9489557219,100.0000000000
218.9779667644,100.0000000000
218.9860904305,100.0000000000
218.9883733423,100.0000000000
218.9972841460,100.0000000000
219.0092889765,100.0000000000
219.0137458067,100.0000000000
219.0199186299,100.0000000000
219.0379036358,100.0000000000
219.0435512430,100.0000000000
219.0461134692,100.0000000000
219.0522966183,100.0000000000
219.0587390596,100.0000000000
219.0650584212,100.0000000000
219.0822595791,100.0000000000
219.0860123705,100.0000000000
219.0869761995,100.0000000000
219.1019681467,100.0000000000
219.1034187858,100.0000000000
219.1046254425,100.0000000000
219.1494607603,100.0000000000
219.1540296018,100.0000000000
219.1818927321,100.0000000000
219.1826789650,100.0000000000
219.1857991413,100.0000000000
219.1891910247,100.0000000000
219.2025525657,100.0000000000
219.2047058430,100.0000000000
219.2420720477,100.0000000000
219.3055578840,100.0000000000
219.3275750209,100.0000000000
219.3486805280,100.0000000000
219.3632461977,100.0000000000
219.3757168022,100.0000000000
219.3766105753,100.0000000000
219.3786307996,100.0000000000
219.3812456520,100.0000000000
219.3842220701,100.0000000000
219.4027364645,100.0000000000
219.4044723360,100.0000000000
219.4140365538,100.0000000000
219.4236164383,100.0000000000
219.4288058623,100.0000000000
219.4493022037,100.0000000000
219.4684725380,100.0000000000
219.4872923353,100.0000000000
219.4891471698,100.0000000000
219.4997621090,100.0000000000
219.5093636991,100.0000000000
219.5118439334,100.0000000000
219.5146225231,100.0000000000
219.5164307310,100.0000000000
219.5223000750,100.0000000000
219.5419344387,100.0000000000
219.5717745652,100.0000000000
219.5765320046,100.0000000000
219.5909784646,100.0000000000
219.6105532926,100.0000000000
219.6298577694,100.0000000000
219.6550475341,100.0000000000
219.6650764715,100.0000000000
219.6726748672,100.0000000000
219.6802608988,100.0000000000
219.7140172040,100.0000000000
219.7289310560,100.0000000000
219.7402907099,100.0000000000
219.7458151341,100.0000000000
219.7568523252,100.0000000000
219.7800254374,100.0000000000
219.7869556388,100.0000000000
219.8003668045,100.0000000000
219.8099340827,100.0000000000
219.8146525586,100.0000000000
219.8474944067,100.0000000000
219.8675476148,100.0000000000
219.8692302547,100.0000000000
219.8699513299,100.0000000000
219.8978925014,100.0000000000
219.9008486119,100.0000000000
219.9053635237,100.0000000000
219.9292151170,100.0000000000
219.9437862613,100.0000000000
219.9487825480,100.0000000000
219.9799982402,100.0000000000
219.9813793634,100.0000000000
219.9846691317,100.0000000000
220.0071060089,100.0000000000
220.0135225499,100.0000000000
220.0316730168,100.0000000000
220.0534673887,100.0000000000
220.0588839506,100.0000000000
220.0663646924,100.0000000000
220.0769308205,100.0000000000
220.0794320869,100.0000000000
220.0854172397,100.0000000000
220.0998105588,100.0000000000
220.1101630336,100.0000000000
220.1191846214,100.0000000000
220.1215225536,100.0000000000
220.1349701557,100.0000000000
220.1373228725,100.0000000000
220.1568149271,100.0000000000
220.1647445806,100.0000000000
220.1732445075,100.0000000000
220.1896132900,100.0000000000
220.1919368083,100.0000000000
220.2109752796,100.0000000000
220.2126985054,100.0000000000
220.2195169962,100.0000000000
220.2209918960,100.0000000000
220.2237457406,100.0000000000
220.2330419488,100.0000000000
220.2394184012,100.0000000000
220.2425914526,100.0000000000
220.2536031420,100.0000000000
220.2577077755,100.0000000000
220.2613770916,100.0000000000
220.2656865197,100.0000000000
220.2693008662,100.0000000000
220.2826445306,100.0000000000
220.2867811462,100.0000000000
220.2895016957,100.0000000000
220.2897951351,100.0000000000
220.3310280848,100.0000000000
220.3373178162,100.0000000000
220.3512194539,100.0000000000
220.3539893457,100.0000000000
220.3664507730,100.0000000000
220.3776503855,100.0000000000
220.3970171776,100.0000000000
220.3975181975,100.0000000000
220.4160916465,100.0000000000
220.4202704058,100.0000000000
220.4210972756,100.0000000000
220.4246630635,100.0000000000
220.4421545398,100.0000000000
220.4498974458,100.0000000000
220.4501536958,100.0000000000
220.4598180633,100.0000000000
220.4650508214,100.0000000000
220.4689934172,100.0000000000
220.4739746332,100.0000000000
220.4813774996,100.0000000000
220.5049361813,100.0000000000
220.5113595679,100.0000000000
220.5232491569,100.0000000000
220.5332981851,100.0000000000
220.5391130817,100.0000000000
220.5478207372,100.0000000000
220.5688100172,100.0000000000
220.5707763942,100.0000000000
220.6086358594,100.0000000000
220.6196042671,100.0000000000
220.6318293920,100.0000000000
220.6652844146,100.0000000000
220.6655250061,100.0000000000
220.6753958401,100.0000000000
220.6925777243,100.0000000000
220.6975104197,100.0000000000
220.7000357356,100.0000000000
220.7268218700,100.0000000000
220.7362535653,100.0000000000
220.7368259974,100.0000000000
220.7431782600,100.0000000000
220.7468074217,100.0000000000
220.7786041859,100.0000000000
220.7944074402,100.0000000000
220.8026382245,100.0000000000
220.8116040109,100.0000000000
220.8241827717,100.0000000000
220.8606441680,100.0000000000
220.8749456595,100.0000000000
220.8751430873,100.0000000000
220.9033964471,100.0000000000
220.9050570915,100.0000000000
220.9389834511,100.0000000000
220.9423951838,100.0000000000
220.9499642554,100.0000000000
220.9672215640,100.0000000000
220.9694244835,100.0000000000
220.9938832692,100.0000000000
220.9941933719,100.0000000000
220.9971631431,100.0000000000
221.0081712308,100.0000000000
221.0111084471,100.0000000000
221.0135770706,100.0000000000
221.0489792135,100.0000000000
221.0609116177,100.0000000000
221.0887260632,100.0000000000
221.0917191880,100.0000000000
221.0958036844,100.0000000000
221.0961464967,100.0000000000
221.0970937717,100.0000000000
221.1406322720,100.0000000000
221.1441256573,100.0000000000
221.1492314886,100.0000000000
221.1505621260,100.0000000000
221.1847769408,100.0000000000
221.1959710950,100.0000000000
221.1978354009,100.0000000000
221.1997805995,100.0000000000
221.2006248787,100.0000000000
221.2118359709,100.0000000000
221.2356306691,100.0000000000
221.2471976232,100.0000000000
221.2623580882,100.0000000000
221.2745172664,100.0000000000
221.2759182654,100.0000000000
221.2899757389,100.0000000000
221.2979304545,100.0000000000
221.3024710981,100.0000000000
221.3161737911,100.0000000000
221.3204775638,100.0000000000
221.3442617345,100.0000000000
221.3486859276,100.0000000000
221.3489463406,100.0000000000
221.3614877154,100.0000000000
221.3724532162,100.0000000000
221.3807462736,100.0000000000
221.3824813344,100.0000000000
221.3939238736,100.0000000000
221.4256808577,100.0000000000
221.4268642133,100.0000000000
221.4425929018,100.0000000000
221.4437125511,100.0000000000
221.4603187061,100.0000000000
221.4958051242,100.0000000000
221.5089248072,100.0000000000
221.5319791355,100.0000000000
221.5500004733,100.0000000000
221.5556166283,100.0000000000
221.5887508871,100.0000000000
221.6032012169,100.0000000000
221.6260144789,100.0000000000
221.6357429387,100.0000000000
221.6775174339,100.0000000000
221.7129824677,100.0000000000
221.7136403451,100.0000000000
221.7243065082,100.0000000000
221.7486916204,100.0000000000
221.7747497697,100.0000000000
221.7802092645,100.0000000000
221.7821876688,100.0000000000
221.8286454619,100.0000000000
221.8490538026,100.0000000000
221.8608298772,100.0000000000
221.8633100232,100.0000000000
221.8746588009,100.0000000000
221.8819512071,100.0000000000
221.9083921221,100.0000000000
221.9511152542,100.0000000000
221.9561442413,100.0000000000
221.9565072325,100.0000000000
221.9583902605,100.0000000000
221.9602003883,100.0000000000
221.9730771981,100.0000000000
222.0105653993,100.0000000000
222.0168245015,100.0000000000
222.0244854395,100.0000000000
222.0315760306,100.0000000000
222.0324865038,100.0000000000
222.0340217528,100.0000000000
222.0565294333,100.0000000000
222.0566806508,100.0000000000
222.0695027570,100.0000000000
222.0722738016,100.0000000000
222.0939726013,100.0000000000
222.1126544243,100.0000000000
222.1182537890,100.0000000000
222.1309692554,100.0000000000
222.1502413123,100.0000000000
222.1558139063,100.0000000000
222.1802194186,100.0000000000
222.1930960660,100.0000000000
222.2018914308,100.0000000000
222.2095266729,100.0000000000
222.2205318937,100.0000000000
222.2590201585,100.0000000000
222.2646704979,100.0000000000
222.2684983760,100.0000000000
222.2750927580,100.0000000000
222.2942765448,100.0000000000
222.2962823124,100.0000000000
222.2970833897,100.0000000000
222.3322509289,100.0000000000
222.3644073627,100.0000000000
222.3820303242,100.0000000000
222.3919722157,100.0000000000
222.4002710632,100.0000000000
222.4038338700,100.0000000000
222.4463400255,100.0000000000
222.4560214523,100.0000000000
222.4587142531,100.0000000000
222.4688512134,100.0000000000
222.4851305667,100.0000000000
222.4875000486,100.0000000000
222.5091346570,100.0000000000
222.5095288265,100.0000000000
222.5237251437,100.0000000000
222.5305881268,100.0000000000
222.5373181775,100.0000000000
222.5570216450,100.0000000000
222.5699890989,100.0000000000
222.5801986223,100.0000000000
222.6138811093,100.0000000000
222.6186965914,100.0000000000
222.6233094082,100.0000000000
222.6240244116,100.0000000000
222.6306651067,100.0000000000
222.6381503254,100.0000000000
222.6619966802,100.0000000000
222.6767550357,100.0000000000
222.6856964955,100.0000000000
222.6937666206,100.0000000000
222.7150151551,100.0000000000
222.7176856414,100.0000000000
222.7190050786,100.0000000000
222.7312235571,100.0000000000
222.7354318109,100.0000000000
222.7381734390,100.0000000000
222.7424539306,100.0000000000
222.7433653679,100.0000000000
222.7654381935,100.0000000000
222.7744052282,100.0000000000
222.7775124930,100.0000000000
222.7829227251,100.0000000000
222.8354349999,100.0000000000
222.8690216806,100.0000000000
222.8938867220,100.0000000000
222.8964238471,100.0000000000
222.8980994265,100.0000000000
222.9010205598,100.0000000000
222.9284280569,100.0000000000
222.9365202570,100.0000000000
222.9385227782,100.0000000000
222.9649790509,100.0000000000
222.9712844252,100.0000000000
222.9882079697,100.0000000000
222.9912708031,100.0000000000
222.9928201092,100.0000000000
222.9977330001,100.0000000000
223.0056436675,100.0000000000
223.0466625055,100.0000000000
223.0589857516,100.0000000000
223.0653122722,100.0000000000
223.0776285553,100.0000000000
223.0811142599,100.0000000000
223.0918791564,100.0000000000
223.0947290604,100.0000000000
223.1022513079,100.0000000000
223.1123182863,100.0000000000
223.1240691030,100.0000000000
223.1431753899,100.0000000000
223.1680860618,100.0000000000
223.1874459676,100.0000000000
223.1930434058,100.0000000000
223.1961504451,100.0000000000
223.2061414953,100.0000000000
223.2074603218,100.0000000000
223.2099465631,100.0000000000
223.2123643744,100.0000000000
223.2133550708,100.0000000000
223.2179274986,100.0000000000
223.2201428587,100.0000000000
223.2424848465,100.0000000000
223.2443316710,100.0000000000
223.2514826797,100.0000000000
223.2692004447,100.0000000000
223.2851664657,100.0000000000
223.2911183558,100.0000000000
223.3079900417,100.0000000000
223.3251101833,100.0000000000
223.3263533846,100.0000000000
223.3479487283,100.0000000000
223.3501424590,100.0000000000
223.3645068699,100.0000000000
223.3653522976,100.0000000000
223.3719352771,100.0000000000
223.3726840361,100.0000000000
223.3819514027,100.0000000000
223.3871266825,100.0000000000
223.3876647496,100.0000000000
223.3905281944,100.0000000000
223.4229424065,100.0000000000
223.4292268652,100.0000000000
223.4598752386,100.0000000000
223.4601414505,100.0000000000
223.4620576723,100.0000000000
223.4853148147,100.0000000000
223.4943833960,100.0000000000
223.5060064563,100.0000000000
223.5071013232,100.0000000000
223.5128185068,100.0000000000
223.5226787796,100.0000000000
223.5422205486,100.0000000000
223.5458531383,100.0000000000
223.5499396534,100.0000000000
223.5623318047,100.0000000000
223.5749156685,100.0000000000
223.5994402899,100.0000000000
223.6209774189,100.0000000000
223.6393698832,100.0000000000
223.6394343787,100.0000000000
223.6482668051,100.0000000000
223.6638033435,100.0000000000
223.6782186170,100.0000000000
223.6784935298,100.0000000000
223.6933195093,100.0000000000
223.7193325797,100.0000000000
223.7303140932,100.0000000000
223.7559672661,100.0000000000
223.8151783844,100.0000000000
223.8209593217,100.0000000000
223.8464758604,100.0000000000
223.8524844789,100.0000000000
223.8622493399,100.0000000000
223.8868840988,100.0000000000
223.8907068739,100.0000000000
223.8928643330,100.0000000000
223.9020755030,100.0000000000
223.9068938645,100.0000000000
223.9113555281,100.0000000000
223.9161727142,100.0000000000
223.9387764360,100.0000000000
223.9438873014,100.0000000000
223.9606454251,100.0000000000
223.9759548773,100.0000000000
223.9825819734,100.0000000000
223.9843998836,100.0000000000
223.9889804957,100.0000000000
223.9925699742,100.0000000000
223.9962496849,100.0000000000
224.0022458076,100.0000000000
224.0306631018,100.0000000000
224.0327768654,100.0000000000
224.0447455034,100.0000000000
224.0533636755,100.0000000000
224.0534367357,100.0000000000
224.0696002241,100.0000000000
224.0698628840,100.0000000000
224.0741676840,100.0000000000
224.1257071169,100.0000000000
224.1471573797,100.0000000000
224.1577259727,100.0000000000
224.1593870532,100.0000000000
224.1664910420,100.0000000000
224.1753266878,100.0000000000
224.1859791550,100.0000000000
224.1879784649,100.0000000000
224.1929369637,100.0000000000
224.1950168290,100.0000000000
224.2077164168,100.0000000000
224.2156534777,100.0000000000
224.2477054400,100.0000000000
224.2565785273,100.0000000000
224.2636096175,100.0000000000
224.3403105484,100.0000000000
224.3408951587,100.0000000000
224.3587102748,100.0000000000
224.3672932759,100.0000000000
224.3826840611,100.0000000000
224.3996566341,100.0000000000
224.4104116134,100.0000000000
224.4114582594,100.0000000000
224.4328880202,100.0000000000
224.4524039765,100.0000000000
224.4557174448,100.0000000000
224.4662846954,100.0000000000
224.4663219249,100.0000000000
224.4814429050,100.0000000000
224.4909017157,100.0000000000
224.4914534735,100.0000000000
224.4915636584,100.0000000000
224.4930455663,100.0000000000
224.5112762375,100.0000000000
224.5113490507,100.0000000000
224.5199725085,100.0000000000
224.5213228006,100.0000000000
224.5462382726,100.0000000000
224.6098826627,100.0000000000
224.6161185962,100.0000000000
224.6207677279,100.0000000000
224.6323044134,100.0000000000
224.6428599348,100.0000000000
224.6484416788,100.0000000000
224.6616589391,100.0000000000
224.6646260693,100.0000000000
224.6750614355,100.0000000000
224.6832358359,100.0000000000
224.6884688174,100.0000000000
224.6914428509,100.0000000000
224.7005811364,100.0000000000
224.7189754881,100.0000000000
224.7287723552,100.0000000000
224.7325081562,100.0000000000
224.7777060874,100.0000000000
224.7832953656,100.0000000000
224.7977347958,100.0000000000
224.8217460204,100.0000000000
224.8466870541,100.0000000000
224.8665385902,100.0000000000
224.8820550780,100.0000000000
224.8822894556,100.0000000000
224.8841315134,100.0000000000
224.8907465113,100.0000000000
224.8934672017,100.0000000000
224.9029603380,100.0000000000
224.9037215434,100.0000000000
224.9344359372,100.0000000000
224.9359551926,100.0000000000
224.9498568886,100.0000000000
224.9882414638,100.0000000000
224.9935702374,100.0000000000
225.0510206339,100.0000000000
225.0789703155,100.0000000000
225.1068700940,100.0000000000
225.1154294797,100.0000000000
225.1335869646,100.0000000000
225.1835672813,100.0000000000
225.1937622671,100.0000000000
225.2041282630,100.0000000000
225.2611756429,100.0000000000
225.2649561954,100.0000000000
225.2667621025,100.0000000000
225.2886478402,100.0000000000
225.2937856301,100.0000000000
225.3170946701,100.0000000000
225.3325963616,100.0000000000
225.3617352310,100.0000000000
225.3678605920,100.0000000000
225.3712738474,100.0000000000
225.3732112310,100.0000000000
225.3828611470,100.0000000000
225.3941636012,100.0000000000
225.3942260994,100.0000000000
225.3956571697,100.0000000000
225.3993746518,100.0000000000
225.4068222934,100.0000000000
225.4781017499,100.0000000000
225.4788233639,100.0000000000
225.4822994611,100.0000000000
225.4870803753,100.0000000000
225.4938484987,100.0000000000
225.5201322205,100.0000000000
225.5432927970,100.0000000000
225.5470783409,100.0000000000
225.5525503082,100.0000000000
225.5587728312,100.0000000000
225.5771191285,100.0000000000
225.5798233725,100.0000000000
225.5805344844,100.0000000000
225.5863228039,100.0000000000
225.6228505613,100.0000000000
225.6252841163,100.0000000000
225.6508063261,100.0000000000
225.6647479803,100.0000000000
225.6800923648,100.0000000000
225.6822433379,100.0000000000
225.6944649909,100.0000000000
225.7004501360,100.0000000000
225.7059974758,100.0000000000
225.7090537300,100.0000000000
225.7331855040,100.0000000000
225.7336844353,100.0000000000
225.7500728186,100.0000000000
225.7597387278,100.0000000000
225.7746398495,100.0000000000
225.7750564915,100.0000000000
225.7854482028,100.0000000000
225.8145250635,100.0000000000
225.8498074222,100.0000000000
225.8855528148,100.0000000000
225.9056794152,100.0000000000
225.9066323399,100.0000000000
225.9208995892,100.0000000000
225.9299561422,100.0000000000
225.9328649750,100.0000000000
225.9464517970,100.0000000000
225.9699808277,100.0000000000
225.9737325427,100.0000000000
225.9779744339,100.0000000000
225.9883260419,100.0000000000
225.9929614827,100.0000000000
226.0014790715,100.0000000000
226.0248360978,100.0000000000
226.0404023326,100.0000000000
226.0520782814,100.0000000000
226.0562504099,100.0000000000
226.0621259963,100.0000000000
226.0721651407,100.0000000000
226.1013106355,100.0000000000
226.1093060621,100.0000000000
226.1142355805,100.0000000000
226.1522290848,100.0000000000
226.1640390222,100.0000000000
226.1705545318,100.0000000000
226.1987641211,100.0000000000
226.2038829596,100.0000000000
226.2322203143,100.0000000000
226.2358384368,100.0000000000
226.2459989430,100.0000000000
226.2528864481,100.0000000000
226.2649054107,100.0000000000
226.2780629793,100.0000000000
226.2975798774,100.0000000000
226.2977414574,100.0000000000
226.3149402399,100.0000000000
226.3405586929,100.0000000000
226.3435484163,100.0000000000
226.3460614028,100.0000000000
226.3538188980,100.0000000000
226.3583040532,100.0000000000
226.3638081745,100.0000000000
226.3708867288,100.0000000000
226.3736318287,100.0000000000
226.3812524559,100.0000000000
226.4119618042,100.0000000000
226.4124461881,100.0000000000
226.4132010111,100.0000000000
226.4281866544,100.0000000000
226.4354696395,100.0000000000
226.4555993145,100.0000000000
226.4694054382,100.0000000000
226.4753541560,100.0000000000
226.4872119742,100.0000000000
226.4927792339,100.0000000000
226.5163733456,100.0000000000
226.5330336265,100.0000000000
226.5408338651,100.0000000000
226.5427247943,100.0000000000
226.5755302634,100.0000000000
226.5874021358,100.0000000000
226.5973893969,100.0000000000
226.5989505871,100.0000000000
226.6050565252,100.0000000000
226.6091150205,100.0000000000
226.6305287805,100.0000000000
226.6371564803,100.0000000000
226.6571119415,100.0000000000
226.6671552864,100.0000000000
226.6800564749,100.0000000000
226.6972046299,100.0000000000
226.7198409296,100.0000000000
226.7605195816,100.0000000000
226.7655712587,100.0000000000
226.7723965353,100.0000000000
226.7750690209,100.0000000000
226.7809732089,100.0000000000
226.7869547579,100.0000000000
226.7871538824,100.0000000000
226.7938991280,100.0000000000
226.8042825716,100.0000000000
226.8164567350,100.0000000000
226.8211378226,100.0000000000
226.8314564515,100.0000000000
226.8329103728,100.0000000000
226.8556127192,100.0000000000
226.8771430833,100.0000000000
226.8863400836,100.0000000000
226.8887389256,100.0000000000
226.8890775866,100.0000000000
226.9011500245,100.0000000000
226.9070182390,100.0000000000
226.9107958264,100.0000000000
226.9117465135,100.0000000000
226.9431379221,100.0000000000
226.9555904798,100.0000000000
226.9679288160,100.0000000000
226.9699900691,100.0000000000
226.9847600885,100.0000000000
226.9961670323,100.0000000000
227.0004058946,100.0000000000
227.0210307510,100.0000000000
227.0325954593,100.0000000000
227.0341279629,100.0000000000
227.0404765226,100.0000000000
227.0462099066,100.0000000000
227.0550125875,100.0000000000
227.0776220434,100.0000000000
227.0850575750,100.0000000000
227.1588873869,100.0000000000
227.1615441574,100.0000000000
227.2035483131,100.0000000000
227.2067644244,100.0000000000
227.2083171334,100.0000000000
227.2112715632,100.0000000000
227.2322016947,100.0000000000
227.2459421919,100.0000000000
227.2530009708,100.0000000000
227.2689910657,100.0000000000
227.3034491510,100.0000000000
227.3052778367,100.0000000000
227.3098630855,100.0000000000
227.3186538252,100.0000000000
227.3686142208,100.0000000000
227.4119191051,100.0000000000
227.4452276032,100.0000000000
227.4608690359,100.0000000000
227.4739423363,100.0000000000
227.5000279366,100.0000000000
227.5021088731,100.0000000000
227.5089653634,100.0000000000
227.5152417603,100.0000000000
227.5173000078,100.0000000000
227.5196234754,100.0000000000
227.5595191121,100.0000000000
227.5616448975,100.0000000000
227.6111741918,100.0000000000
227.6118240968,100.0000000000
227.6315209962,100.0000000000
227.6364703067,100.0000000000
227.6555352629,100.0000000000
227.6986597841,100.0000000000
227.7015257141,100.0000000000
227.7201105469,100.0000000000
227.7219516694,100.0000000000
227.7233754291,100.0000000000
227.7549750284,100.0000000000
227.7567434200,100.0000000000
227.7568247996,100.0000000000
227.7917707789,100.0000000000
227.8019670055,100.0000000000
227.8468980912,100.0000000000
227.8649245755,100.0000000000
227.8757113454,100.0000000000
227.8909668664,100.0000000000
227.9027457470,100.0000000000
227.9082798629,100.0000000000
227.9107780912,100.0000000000
227.9111971908,100.0000000000
227.9303035086,100.0000000000
227.9544666572,100.0000000000
227.9703371753,100.0000000000
227.9865366582,100.0000000000
228.0010974315,100.0000000000
228.0197690417,100.0000000000
228.0918316096,100.0000000000
228.1162616564,100.0000000000
228.1306760660,100.0000000000
228.1424952995,100.0000000000
228.1483077284,100.0000000000
228.1731625090,100.0000000000
228.1765433798,100.0000000000
228.1967125121,100.0000000000
228.2029561203,100.0000000000
228.2218552245,100.0000000000
228.2358110795,100.0000000000
228.2363695748,100.0000000000
228.2628975152,100.0000000000
228.2729710134,100.0000000000
228.2818654245,100.0000000000
228.2830715649,100.0000000000
228.2866740494,100.0000000000
228.2966449306,100.0000000000
228.2974906278,100.0000000000
228.2982018315,100.0000000000
228.3303751649,100.0000000000
228.3677367658,100.0000000000
228.3746308635,100.0000000000
228.4132599050,100.0000000000
228.4369717012,100.0000000000
228.4453144319,100.0000000000
228.4550798107,100.0000000000
228.4768090816,100.0000000000
228.4805077503,100.0000000000
228.4949794825,100.0000000000
228.5091337949,100.0000000000
228.5117042492,100.0000000000
228.5616134877,100.0000000000
228.5810667923,100.0000000000
228.6042088518,100.0000000000
228.6181140790,100.0000000000
228.6230241373,100.0000000000
228.6643316656,100.0000000000
228.6995820730,100.0000000000
228.7300610052,100.0000000000
228.7619390826,100.0000000000
228.7776074355,100.0000000000
228.7900681975,100.0000000000
228.8052862986,100.0000000000
228.8111846486,100.0000000000
228.8467560320,100.0000000000
228.8677835456,100.0000000000
228.8788475449,100.0000000000
228.8809899205,100.0000000000
228.8948972611,100.0000000000
228.9171567754,100.0000000000
228.9230192307,100.0000000000
228.9419892640,100.0000000000
228.9557451679,100.0000000000
228.9667700212,100.0000000000
228.9709561728,100.0000000000
228.9709585942,100.0000000000
228.9740295966,100.0000000000
228.9865114140,100.0000000000
228.9968166531,100.0000000000
229.0004388222,100.0000000000
229.0072403075,100.0000000000
