sigma,lambda,sse_rel,rmse_rel,mae_rel,bias_rel
0.6723,0.035,0.7032730069974111,0.10322621576505116,0.0737095185982344,0.027070720036747917
0.6724,0.035,0.7037545671048364,0.10326155134626303,0.07383720323856499,0.027344178006181694
0.6725,0.035,0.7042477017756515,0.10329772371099717,0.07396487998924164,0.027617660994998038
0.6726,0.035,0.704752415473417,0.10333473230774046,0.07409254884845083,0.0278911689955304
0.6727,0.035,0.7052687126611977,0.10337257656543017,0.07422020981438243,0.028164702000113968
0.6728,0.035,0.70579659780154,0.10341125589353356,0.07434786288522817,0.028438260001084993
0.6729,0.035,0.7063360753564635,0.10345076968213046,0.0744755080591826,0.028711842990781212
0.673,0.035,0.7068871497874895,0.10349111730200089,0.07461011932823311,0.028985450961540288
0.6731,0.035,0.7074498255556031,0.10353229810470968,0.07475253368124953,0.029259083905703722
0.6732,0.035,0.7080241071212893,0.10357431142269884,0.07489494293199758,0.029532741815611694
0.6733,0.035,0.7086099989445108,0.1036171565693775,0.07503734707791514,0.02980642468360704
0.6734,0.035,0.7092075054847117,0.10366083283921597,0.07517974611644296,0.030080132502033955
0.6735,0.035,0.7098166312007973,0.10370533950783982,0.07532214004502265,0.030353865263237592
0.6736,0.035,0.7104373805512056,0.1037506758321329,0.07546452886110092,0.030627622959563557
0.6737,0.035,0.7110697579938076,0.10379684105032959,0.07560691256212476,0.030901405583359718
0.6738,0.035,0.7117137679859766,0.10384383438212143,0.07574929114554503,0.03117521312697506
0.6739,0.035,0.7123694149845502,0.1038916550287577,0.07589166460881439,0.03144904558276061
0.674,0.035,0.713036703445873,0.10394030217315399,0.07603403294938822,0.03172290294306575
0.6741,0.035,0.7137156378257481,0.10398977497999562,0.0761763961647246,0.03199678520024436
0.6742,0.035,0.7144062225794554,0.10404007259584801,0.07631875425228378,0.03227069234665067
0.6743,0.035,0.7151084621617722,0.10409119414926889,0.07646110720952905,0.03254462437463896
0.6744,0.035,0.7158223610269367,0.10414313875091812,0.07660345503392543,0.03281858127656614
0.6745,0.035,0.7165479236286674,0.10419590549367319,0.07674579772294113,0.03309256304479
0.6746,0.035,0.7172851544201728,0.104249493452746,0.07688813527404725,0.033366569671669205
0.6747,0.035,0.7180340578541186,0.10430390168579785,0.07703046768471544,0.03364060114956453
0.6748,0.035,0.7187946383826723,0.1043591292330619,0.07717279495242246,0.03391465747083654
0.6749,0.035,0.7195669004574501,0.10441517511746005,0.07731511707464603,0.0341887386278493
0.675,0.035,0.7203508485295546,0.10447203834472811,0.07745743404886564,0.03446284461296594
0.6751,0.035,0.7211464870495761,0.10452971790353964,0.07759974587256535,0.0347369754185517
0.6752,0.035,0.7219538204675671,0.10458821276562953,0.07774205254323015,0.03501113103697311
0.6753,0.035,0.7227728532330611,0.10464752188592218,0.07788435405834833,0.03528531146059867
0.6754,0.035,0.7236035897950442,0.10470764420265775,0.07802665041541001,0.03555951668179751
0.6755,0.035,0.7244460346020123,0.10476857863752595,0.07818183895289746,0.03583374669293921
0.6756,0.035,0.7253001921019074,0.10483032409579253,0.07833712887155207,0.03610800148639595
0.6757,0.035,0.7261660667421551,0.10489287946643436,0.07849241542078199,0.036382281054540465
0.6758,0.035,0.7270436629696538,0.10495624362227235,0.07864769859742028,0.03665658538974715
0.6759,0.035,0.7279329852307679,0.10502041542010598,0.07880297839830327,0.03693091448439152
0.676,0.035,0.7288340379713445,0.10508539370085071,0.07895825482027004,0.03720526833085023
0.6761,0.035,0.7297468256366879,0.10515117728967358,0.0791135278601619,0.03747964692150105
0.6762,0.035,0.730671352671579,0.10521776499613314,0.0792687975148226,0.037754050248723234
0.6763,0.035,0.7316076235202676,0.10528515561431881,0.07942406378109919,0.03802847830489785
0.6764,0.035,0.7325556426264863,0.10535334792299259,0.07957932665584129,0.03830293108240607
0.6765,0.035,0.7335154144334208,0.10542234068572891,0.0797345861359011,0.03857740857363173
0.6766,0.035,0.734486943383731,0.10549213265105911,0.07988984221813297,0.038851910770958474
0.6767,0.035,0.7354702339195537,0.10556272255261566,0.08004509489939463,0.03912643766677256
0.6768,0.035,0.7364652904824769,0.10563410910927519,0.08020034417654598,0.03940098925346064
0.6769,0.035,0.7374721175135738,0.10570629102530689,0.08035559004644957,0.03967556552341057
0.677,0.035,0.7384907194533827,0.10577926699051782,0.08051083250597113,0.03995016646901273
0.6771,0.035,0.7395211007418995,0.10585303568040008,0.08066607155197815,0.040224792082656925
0.6772,0.035,0.7405632658185882,0.10592759575628007,0.08082130718134158,0.0404994423567357
0.6773,0.035,0.7416172191223945,0.10600294586546873,0.08097733456135557,0.040774117283641914
0.6774,0.035,0.7426829650917087,0.10607908464140904,0.08113711956263063,0.04104881685577077
0.6775,0.035,0.743760508164399,0.1061560107038292,0.08129690097615218,0.04132354106551791
0.6776,0.035,0.7448498527778017,0.10623372265889346,0.08145667879878091,0.04159828990528001
0.6777,0.035,0.7459510033687069,0.10631221909935326,0.0816164530273798,0.04187306336745585
0.6778,0.035,0.7470639643733786,0.1063914986047016,0.08177622365881466,0.04214786144444541
0.6779,0.035,0.7481887402275451,0.10647155974132569,0.08193599068995436,0.04242268412864904
0.678,0.035,0.7493253353663875,0.10655240106266022,0.08209575411766953,0.04269753141246999
