sigma,lambda,sse_rel,rmse_rel,mae_rel,bias_rel
0.7585,0.035,5.894987987790066,0.2649121145324846,0.21916911557636082,0.21779419557903756
0.759,0.035,5.9556123236402785,0.2662708146042358,0.22027582023150089,0.21899354332684146
0.7595,0.035,6.016619271421513,0.26763112654897814,0.22138279262696003,0.22019327163044947
0.76,0.035,6.0780093182494035,0.2689930366918136,0.22249003216491317,0.22139337982563514
0.7605,0.035,6.139782950754021,0.27035653159419526,0.22365777400668313,0.2225938672488966
0.761,0.035,6.201940655079518,0.27172159804878365,0.22483700824423425,0.2237947332374605
0.7615,0.035,6.264482916883368,0.2730882230744212,0.22601661775628923,0.22499597712927744
0.762,0.035,6.327410221335948,0.27445639391123916,0.22719660189490393,0.22619759826302538
0.7625,0.035,6.390723053119897,0.2758260980158793,0.22837696001283406,0.22739959597810633
0.763,0.035,6.45442189642968,0.27719732305683825,0.22955769146353844,0.22860196961464935
0.7635,0.035,6.518507234970864,0.27857005690991987,0.2307420519009593,0.22980471851350645
0.764,0.035,6.5829795519598076,0.27994428765380747,0.23192754424237225,0.23100784201625618
0.7645,0.035,6.64783933012291,0.28132000356573494,0.2331134096408396,0.23221133946520067
0.765,0.035,6.713087051696243,0.28269719311727143,0.23429964744914555,0.23341521020336714
0.7655,0.035,6.778723198424883,0.28407584497020216,0.23548625702077933,0.23461945357450592
0.766,0.035,6.844748251562559,0.2854559479725157,0.23667323770993726,0.2358240689230929
0.7665,0.035,6.9111626918708895,0.2868374911544799,0.23786058887151892,0.23702905559432536
0.767,0.035,6.977966999619139,0.28822046372482235,0.23904830986113138,0.23823441293412628
0.7675,0.035,7.0451616545834055,0.28960485506699274,0.24023640003508376,0.23944014028913904
0.768,0.035,7.112747136046404,0.2909906547355251,0.24142485875039263,0.24064623700673224
0.7685,0.035,7.180723922796736,0.2923778524524781,0.24261368536477712,0.2418527024349955
0.769,0.035,7.249092493128535,0.29376643810396735,0.24380287923666236,0.24305953592274215
