sigma,lambda,sse_rel,rmse_rel,mae_rel,bias_rel
0.6681,0.035,0.7132332753423333,0.09214592951131356,0.05946384671131521,0.007905169145159244
0.6682,0.035,0.7131918351760097,0.09214325254835859,0.05954432659305474,0.008128907628612972
0.6683,0.035,0.7131618690923728,0.09214131674281455,0.05962479883633867,0.00835266664048818
0.6684,0.035,0.713143381588465,0.09214012243191042,0.05970526344035276,0.008576446174427294
0.6685,0.035,0.713136377160857,0.09213966993496606,0.05978572040428566,0.0088002462240736
0.6686,0.035,0.7131408603055902,0.09213995955336166,0.05986616972732657,0.009024066783071624
0.6687,0.035,0.7131568355182154,0.09214099157051547,0.059946611408667305,0.009247907845067023
0.6688,0.035,0.7131843072937678,0.0921427662518597,0.060027045447501336,0.009471769403706514
0.6689,0.035,0.7132232801267767,0.09214528384482072,0.060107471843023355,0.009695651452638107
0.669,0.035,0.7132737585112645,0.09214854457880083,0.0601878905944304,0.009919553985510086
0.6691,0.035,0.7133357469407473,0.09215254866516219,0.06027111439653275,0.010143476995972431
0.6692,0.035,0.7134092499082318,0.09215729629721287,0.060355566363689016,0.010367420477676156
0.6693,0.035,0.7134942719062163,0.0921627876501951,0.06044001055531491,0.010591384424273046
0.6694,0.035,0.7135908174266923,0.09216902288127608,0.06052444697058959,0.010815368829416845
0.6695,0.035,0.713698890961128,0.09217600212953943,0.060608875608692714,0.0110393736867612
0.6696,0.035,0.7138184970004906,0.09218372551598163,0.060693296468806605,0.011263398989961712
0.6697,0.035,0.7139496400352517,0.09219219314350939,0.060777709550116,0.011487444732674332
0.6698,0.035,0.7140923245553397,0.09220140509693593,0.06086211485180535,0.011711510908556927
0.6699,0.035,0.7142465550502027,0.0922113614429864,0.06094651237306331,0.011935597511267706
0.67,0.035,0.7144123360087558,0.09222206223029822,0.0610309021130783,0.012159704534466168
0.6701,0.035,0.714589671919414,0.09223350748942896,0.0611152840710414,0.012383831971813176
0.6702,0.035,0.7147785672700689,0.09224569723286291,0.06119965824614501,0.01260797981697008
0.6703,0.035,0.7149790265481051,0.0922586314550223,0.061284024637583805,0.012832148063600496
0.6704,0.035,0.7151910542404006,0.09227231013227981,0.06136838324455378,0.013056336705367343
0.6705,0.035,0.7154146548333067,0.09228673322297164,0.06145273406625282,0.01328054573593646
0.6706,0.035,0.7156498328126748,0.09230190066741614,0.06154299027754425,0.013504775148972888
0.6707,0.035,0.7158965926638127,0.09231781238792981,0.06163770467758374,0.013729024938144768
0.6708,0.035,0.7161549388715525,0.09233446828885272,0.06173241279129293,0.013953295097119546
