right,K,expiry_iso,T,close,conId,symbol,last_trade_ts_utc
P,440.0,2025-11-28T16:00:00-05:00,0.0978310502283105,155.60017930750385,821982365,MSTR  251128P00440000,
P,450.0,2025-11-28T16:00:00-05:00,0.0978310502283105,165.5283366032472,821982432,MSTR  251128P00450000,
P,460.0,2025-11-28T16:00:00-05:00,0.0978310502283105,175.47530769209885,821982503,MSTR  251128P00460000,
P,470.0,2025-11-28T16:00:00-05:00,0.0978310502283105,185.34349753661607,821982569,MSTR  251128P00470000,
P,480.0,2025-11-28T16:00:00-05:00,0.0978310502283105,195.3027296831615,821982629,MSTR  251128P00480000,
P,490.0,2025-11-28T16:00:00-05:00,0.0978310502283105,205.26800510071183,821982692,MSTR  251128P00490000,
P,500.0,2025-11-28T16:00:00-05:00,0.0978310502283105,215.23718534149927,821982753,MSTR  251128P00500000,
P,510.0,2025-11-28T16:00:00-05:00,0.0978310502283105,225.21763249793767,821982821,MSTR  251128P00510000,
P,520.0,2025-11-28T16:00:00-05:00,0.0978310502283105,235.2017323345274,821982862,MSTR  251128P00520000,
P,530.0,2025-11-28T16:00:00-05:00,0.0978310502283105,245.18682373890616,821982922,MSTR  251128P00530000,
P,540.0,2025-11-28T16:00:00-05:00,0.0978310502283105,255.2617439139435,821982998,MSTR  251128P00540000,
P,550.0,2025-11-28T16:00:00-05:00,0.0978310502283105,265.24976276618725,821983028,MSTR  251128P00550000,
P,560.0,2025-11-28T16:00:00-05:00,0.0978310502283105,275.2388232143989,821983064,MSTR  251128P00560000,
P,570.0,2025-11-28T16:00:00-05:00,0.0978310502283105,285.2276724280234,821983098,MSTR  251128P00570000,
P,580.0,2025-11-28T16:00:00-05:00,0.0978310502283105,295.2163968651116,821983131,MSTR  251128P00580000,
P,590.0,2025-11-28T16:00:00-05:00,0.0978310502283105,305.2052592106171,821983155,MSTR  251128P00590000,
P,600.0,2025-11-28T16:00:00-05:00,0.0978310502283105,315.1955829080503,821983184,MSTR  251128P00600000,
P,610.0,2025-11-28T16:00:00-05:00,0.0978310502283105,325.19000244140733,821983218,MSTR  251128P00610000,
P,620.0,2025-11-28T16:00:00-05:00,0.0978310502283105,335.1900024414064,821983254,MSTR  251128P00620000,
P,630.0,2025-11-28T16:00:00-05:00,0.0978310502283105,345.01000976562625,821983299,MSTR  251128P00630000,
P,640.0,2025-11-28T16:00:00-05:00,0.0978310502283105,355.010009765625,821983332,MSTR  251128P00640000,
P,650.0,2025-11-28T16:00:00-05:00,0.0978310502283105,365.0100097656251,821983380,MSTR  251128P00650000,
C,150.0,2025-12-05T16:00:00-05:00,0.11700913242009132,136.01,825931587,MSTR  251205C00150000,
C,160.0,2025-12-05T16:00:00-05:00,0.11700913242009132,126.29,825931682,MSTR  251205C00160000,
C,170.0,2025-12-05T16:00:00-05:00,0.11700913242009132,116.73,825931747,MSTR  251205C00170000,
C,180.0,2025-12-05T16:00:00-05:00,0.11700913242009132,107.37,825931813,MSTR  251205C00180000,
C,190.0,2025-12-05T16:00:00-05:00,0.11700913242009132,98.26,825931864,MSTR  251205C00190000,
C,200.0,2025-12-05T16:00:00-05:00,0.11700913242009132,89.5,825931989,MSTR  251205C00200000,
C,210.0,2025-12-05T16:00:00-05:00,0.11700913242009132,80.99384187347287,825575483,MSTR  251205C00210000,
C,220.0,2025-12-05T16:00:00-05:00,0.11700913242009132,72.19779067546024,825575627,MSTR  251205C00220000,
C,230.0,2025-12-05T16:00:00-05:00,0.11700913242009132,63.57205155990991,825575728,MSTR  251205C00230000,
C,240.0,2025-12-05T16:00:00-05:00,0.11700913242009132,55.48167876019107,825575834,MSTR  251205C00240000,
C,250.0,2025-12-05T16:00:00-05:00,0.11700913242009132,47.79231009348625,825575953,MSTR  251205C00250000,
C,260.0,2025-12-05T16:00:00-05:00,0.11700913242009132,40.60573266665176,825576077,MSTR  251205C00260000,
C,270.0,2025-12-05T16:00:00-05:00,0.11700913242009132,34.16281437285466,825576213,MSTR  251205C00270000,
C,280.0,2025-12-05T16:00:00-05:00,0.11700913242009132,28.45090089311889,825576349,MSTR  251205C00280000,
C,290.0,2025-12-05T16:00:00-05:00,0.11700913242009132,23.42491397890931,825576481,MSTR  251205C00290000,
C,300.0,2025-12-05T16:00:00-05:00,0.11700913242009132,19.08167056263888,825576617,MSTR  251205C00300000,
C,310.0,2025-12-05T16:00:00-05:00,0.11700913242009132,15.418663695799257,825576732,MSTR  251205C00310000,
C,320.0,2025-12-05T16:00:00-05:00,0.11700913242009132,12.554151012046068,825576859,MSTR  251205C00320000,
C,330.0,2025-12-05T16:00:00-05:00,0.11700913242009132,10.201465172471364,825577015,MSTR  251205C00330000,
C,340.0,2025-12-05T16:00:00-05:00,0.11700913242009132,8.27260316286288,825577141,MSTR  251205C00340000,
C,350.0,2025-12-05T16:00:00-05:00,0.11700913242009132,6.917266346894032,825577273,MSTR  251205C00350000,
C,360.0,2025-12-05T16:00:00-05:00,0.11700913242009132,5.43,825932293,MSTR  251205C00360000,
C,370.0,2025-12-05T16:00:00-05:00,0.11700913242009132,4.26,825932435,MSTR  251205C00370000,
C,380.0,2025-12-05T16:00:00-05:00,0.11700913242009132,3.4,825932548,MSTR  251205C00380000,
C,390.0,2025-12-05T16:00:00-05:00,0.11700913242009132,2.63,825932695,MSTR  251205C00390000,
C,400.0,2025-12-05T16:00:00-05:00,0.11700913242009132,2.07,825932809,MSTR  251205C00400000,
C,410.0,2025-12-05T16:00:00-05:00,0.11700913242009132,1.61,825932929,MSTR  251205C00410000,
C,420.0,2025-12-05T16:00:00-05:00,0.11700913242009132,1.24,825933064,MSTR  251205C00420000,
C,430.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.96,825933156,MSTR  251205C00430000,
C,440.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.73,825933259,MSTR  251205C00440000,
C,450.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.57,825933353,MSTR  251205C00450000,
C,460.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.43,825933476,MSTR  251205C00460000,
C,470.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.33,825933578,MSTR  251205C00470000,
C,480.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.25,825933643,MSTR  251205C00480000,
C,490.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.19,825933670,MSTR  251205C00490000,
C,500.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.14,825933698,MSTR  251205C00500000,
C,510.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.11,825933733,MSTR  251205C00510000,
C,520.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.08,825933769,MSTR  251205C00520000,
C,530.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.06,825933813,MSTR  251205C00530000,
C,540.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.05,825933852,MSTR  251205C00540000,
C,550.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.03,825933894,MSTR  251205C00550000,
C,560.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.03,825933934,MSTR  251205C00560000,
C,570.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.02,825933967,MSTR  251205C00570000,
P,150.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.25,825934012,MSTR  251205P00150000,
P,160.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.48,825934051,MSTR  251205P00160000,
P,170.0,2025-12-05T16:00:00-05:00,0.11700913242009132,0.86,825934092,MSTR  251205P00170000,
P,180.0,2025-12-05T16:00:00-05:00,0.11700913242009132,1.45,825934126,MSTR  251205P00180000,
P,190.0,2025-12-05T16:00:00-05:00,0.11700913242009132,2.29,825934176,MSTR  251205P00190000,
P,200.0,2025-12-05T16:00:00-05:00,0.11700913242009132,3.47,825934277,MSTR  251205P00200000,
P,210.0,2025-12-05T16:00:00-05:00,0.11700913242009132,5.15,825577341,MSTR  251205P00210000,
P,220.0,2025-12-05T16:00:00-05:00,0.11700913242009132,6.353990692587911,825577461,MSTR  251205P00220000,
P,230.0,2025-12-05T16:00:00-05:00,0.11700913242009132,7.67536513414633,825577606,MSTR  251205P00230000,
P,240.0,2025-12-05T16:00:00-05:00,0.11700913242009132,9.528162542294504,825577745,MSTR  251205P00240000,
P,250.0,2025-12-05T16:00:00-05:00,0.11700913242009132,11.791219836026864,825577884,MSTR  251205P00250000,
P,260.0,2025-12-05T16:00:00-05:00,0.11700913242009132,14.561752993621049,825578027,MSTR  251205P00260000,
P,270.0,2025-12-05T16:00:00-05:00,0.11700913242009132,18.07186802409348,825578150,MSTR  251205P00270000,
P,280.0,2025-12-05T16:00:00-05:00,0.11700913242009132,22.32485676430958,825578268,MSTR  251205P00280000,
P,290.0,2025-12-05T16:00:00-05:00,0.11700913242009132,27.27249488059259,825578385,MSTR  251205P00290000,
P,300.0,2025-12-05T16:00:00-05:00,0.11700913242009132,32.9129226052959,825578511,MSTR  251205P00300000,
P,310.0,2025-12-05T16:00:00-05:00,0.11700913242009132,39.24205159012012,825578643,MSTR  251205P00310000,
P,320.0,2025-12-05T16:00:00-05:00,0.11700913242009132,46.369173354634235,825578778,MSTR  251205P00320000,
P,330.0,2025-12-05T16:00:00-05:00,0.11700913242009132,54.02421148831197,825578909,MSTR  251205P00330000,
P,340.0,2025-12-05T16:00:00-05:00,0.11700913242009132,62.11765514187034,825579036,MSTR  251205P00340000,
P,350.0,2025-12-05T16:00:00-05:00,0.11700913242009132,70.77119786870506,825579170,MSTR  251205P00350000,
P,360.0,2025-12-05T16:00:00-05:00,0.11700913242009132,79.08,825934537,MSTR  251205P00360000,
P,370.0,2025-12-05T16:00:00-05:00,0.11700913242009132,87.96,825934636,MSTR  251205P00370000,
P,380.0,2025-12-05T16:00:00-05:00,0.11700913242009132,97.15,825934743,MSTR  251205P00380000,
P,390.0,2025-12-05T16:00:00-05:00,0.11700913242009132,106.47,825934833,MSTR  251205P00390000,
P,400.0,2025-12-05T16:00:00-05:00,0.11700913242009132,115.98,825934920,MSTR  251205P00400000,
P,410.0,2025-12-05T16:00:00-05:00,0.11700913242009132,125.62,825934997,MSTR  251205P00410000,
P,420.0,2025-12-05T16:00:00-05:00,0.11700913242009132,135.36,825935079,MSTR  251205P00420000,
P,430.0,2025-12-05T16:00:00-05:00,0.11700913242009132,145.2,825935180,MSTR  251205P00430000,
P,440.0,2025-12-05T16:00:00-05:00,0.11700913242009132,155.1,825935277,MSTR  251205P00440000,
P,450.0,2025-12-05T16:00:00-05:00,0.11700913242009132,165.08,825935386,MSTR  251205P00450000,
P,460.0,2025-12-05T16:00:00-05:00,0.11700913242009132,175.08,825935478,MSTR  251205P00460000,
P,470.0,2025-12-05T16:00:00-05:00,0.11700913242009132,185.08,825935574,MSTR  251205P00470000,
P,480.0,2025-12-05T16:00:00-05:00,0.11700913242009132,195.08,825935676,MSTR  251205P00480000,
P,490.0,2025-12-05T16:00:00-05:00,0.11700913242009132,205.08,825935718,MSTR  251205P00490000,
P,500.0,2025-12-05T16:00:00-05:00,0.11700913242009132,215.08,825935752,MSTR  251205P00500000,
P,510.0,2025-12-05T16:00:00-05:00,0.11700913242009132,225.08,825935796,MSTR  251205P00510000,
P,520.0,2025-12-05T16:00:00-05:00,0.11700913242009132,235.08,825935841,MSTR  251205P00520000,
P,530.0,2025-12-05T16:00:00-05:00,0.11700913242009132,245.08,825935882,MSTR  251205P00530000,
P,540.0,2025-12-05T16:00:00-05:00,0.11700913242009132,255.08,825935923,MSTR  251205P00540000,
P,550.0,2025-12-05T16:00:00-05:00,0.11700913242009132,265.08,825935962,MSTR  251205P00550000,
P,560.0,2025-12-05T16:00:00-05:00,0.11700913242009132,275.08,825936008,MSTR  251205P00560000,
P,570.0,2025-12-05T16:00:00-05:00,0.11700913242009132,285.08,825936047,MSTR  251205P00570000,
C,100.0,2025-12-19T16:00:00-05:00,0.15536529680365296,186.2733251283923,675240842,MSTR  251219C00100000,
C,110.0,2025-12-19T16:00:00-05:00,0.15536529680365296,176.53420705537712,675637945,MSTR  251219C00110000,
C,120.0,2025-12-19T16:00:00-05:00,0.15536529680365296,166.87644525826826,675637990,MSTR  251219C00120000,
C,130.0,2025-12-19T16:00:00-05:00,0.15536529680365296,157.2761252962903,675638040,MSTR  251219C00130000,
C,140.0,2025-12-19T16:00:00-05:00,0.15536529680365296,147.6841702294378,675638099,MSTR  251219C00140000,
C,150.0,2025-12-19T16:00:00-05:00,0.15536529680365296,138.38283645486064,687762904,MSTR  251219C00150000,
C,160.0,2025-12-19T16:00:00-05:00,0.15536529680365296,128.71968317100885,687763225,MSTR  251219C00160000,
C,170.0,2025-12-19T16:00:00-05:00,0.15536529680365296,119.39369465047396,687763502,MSTR  251219C00170000,
C,180.0,2025-12-19T16:00:00-05:00,0.15536529680365296,110.10026656277512,687763800,MSTR  251219C00180000,
C,190.0,2025-12-19T16:00:00-05:00,0.15536529680365296,100.98245451184611,687764083,MSTR  251219C00190000,
C,200.0,2025-12-19T16:00:00-05:00,0.15536529680365296,91.99095791129947,687764380,MSTR  251219C00200000,
C,210.0,2025-12-19T16:00:00-05:00,0.15536529680365296,83.24072658456558,688633744,MSTR  251219C00210000,
C,220.0,2025-12-19T16:00:00-05:00,0.15536529680365296,75.25,688633802,MSTR  251219C00220000,
C,230.0,2025-12-19T16:00:00-05:00,0.15536529680365296,67.1,688633868,MSTR  251219C00230000,
C,240.0,2025-12-19T16:00:00-05:00,0.15536529680365296,59.33,688633952,MSTR  251219C00240000,
C,250.0,2025-12-19T16:00:00-05:00,0.15536529680365296,51.506606532697646,688634019,MSTR  251219C00250000,
C,260.0,2025-12-19T16:00:00-05:00,0.15536529680365296,44.81247601943321,689768595,MSTR  251219C00260000,
C,270.0,2025-12-19T16:00:00-05:00,0.15536529680365296,38.53641691119139,689768698,MSTR  251219C00270000,
C,280.0,2025-12-19T16:00:00-05:00,0.15536529680365296,33.087124422395775,689768778,MSTR  251219C00280000,
C,290.0,2025-12-19T16:00:00-05:00,0.15536529680365296,28.230825886899535,689768844,MSTR  251219C00290000,
C,300.0,2025-12-19T16:00:00-05:00,0.15536529680365296,23.781238985395333,690240977,MSTR  251219C00300000,
C,310.0,2025-12-19T16:00:00-05:00,0.15536529680365296,20.200754362482485,690240987,MSTR  251219C00310000,
C,320.0,2025-12-19T16:00:00-05:00,0.15536529680365296,17.024308251080125,693647289,MSTR  251219C00320000,
C,330.0,2025-12-19T16:00:00-05:00,0.15536529680365296,14.313996693992983,693647312,MSTR  251219C00330000,
C,340.0,2025-12-19T16:00:00-05:00,0.15536529680365296,12.169792413352102,693647331,MSTR  251219C00340000,
C,350.0,2025-12-19T16:00:00-05:00,0.15536529680365296,10.229474950351344,693647346,MSTR  251219C00350000,
C,360.0,2025-12-19T16:00:00-05:00,0.15536529680365296,8.845586827154674,693647367,MSTR  251219C00360000,
C,370.0,2025-12-19T16:00:00-05:00,0.15536529680365296,7.536653890866723,693647382,MSTR  251219C00370000,
C,380.0,2025-12-19T16:00:00-05:00,0.15536529680365296,6.624561466294527,693647388,MSTR  251219C00380000,
C,390.0,2025-12-19T16:00:00-05:00,0.15536529680365296,5.791188950417716,734255697,MSTR  251219C00390000,
C,400.0,2025-12-19T16:00:00-05:00,0.15536529680365296,5.111219854523077,735080182,MSTR  251219C00400000,
C,410.0,2025-12-19T16:00:00-05:00,0.15536529680365296,4.609701417164486,735080214,MSTR  251219C00410000,
C,420.0,2025-12-19T16:00:00-05:00,0.15536529680365296,4.131340662749322,735080241,MSTR  251219C00420000,
C,430.0,2025-12-19T16:00:00-05:00,0.15536529680365296,3.7247983173902894,735311242,MSTR  251219C00430000,
C,440.0,2025-12-19T16:00:00-05:00,0.15536529680365296,3.453172563176636,735311277,MSTR  251219C00440000,
C,450.0,2025-12-19T16:00:00-05:00,0.15536529680365296,3.1927204130582116,735311312,MSTR  251219C00450000,
C,460.0,2025-12-19T16:00:00-05:00,0.15536529680365296,2.9419490260725736,737929602,MSTR  251219C00460000,
C,470.0,2025-12-19T16:00:00-05:00,0.15536529680365296,2.703814807974622,738396313,MSTR  251219C00470000,
C,480.0,2025-12-19T16:00:00-05:00,0.15536529680365296,2.572599554507274,738396355,MSTR  251219C00480000,
C,490.0,2025-12-19T16:00:00-05:00,0.15536529680365296,2.444462278608947,738396385,MSTR  251219C00490000,
C,500.0,2025-12-19T16:00:00-05:00,0.15536529680365296,2.320345388809392,738396427,MSTR  251219C00500000,
C,510.0,2025-12-19T16:00:00-05:00,0.15536529680365296,2.1994340094082396,738396460,MSTR  251219C00510000,
C,520.0,2025-12-19T16:00:00-05:00,0.15536529680365296,2.11,738571150,MSTR  251219C00520000,
C,530.0,2025-12-19T16:00:00-05:00,0.15536529680365296,2.0,738571205,MSTR  251219C00530000,
C,540.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.92,740653142,MSTR  251219C00540000,
C,550.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.8452617230583468,740653219,MSTR  251219C00550000,
C,560.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.7906490174591596,741275147,MSTR  251219C00560000,
C,570.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.7364521536768216,741275200,MSTR  251219C00570000,
C,580.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.6823687089885329,741275257,MSTR  251219C00580000,
C,590.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.6281235081663026,741275312,MSTR  251219C00590000,
C,600.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.573477545136452,741275370,MSTR  251219C00600000,
C,610.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.518233610532132,741275390,MSTR  251219C00610000,
C,620.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.465273870023905,741275437,MSTR  251219C00620000,
C,630.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.4097794525911072,741275500,MSTR  251219C00630000,
C,640.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.3836533853333093,741275562,MSTR  251219C00640000,
C,650.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.3628396930586963,741275613,MSTR  251219C00650000,
C,660.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.3292280938728975,741275665,MSTR  251219C00660000,
C,670.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.3007205592887656,741275733,MSTR  251219C00670000,
C,680.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.2716525667672265,741275783,MSTR  251219C00680000,
C,690.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.2409698562967026,741275828,MSTR  251219C00690000,
C,700.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.2105144507210122,741275888,MSTR  251219C00700000,
C,710.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.1784331678498403,741538559,MSTR  251219C00710000,
C,720.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.145099296054654,741538610,MSTR  251219C00720000,
C,730.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.1128898103670652,742232056,MSTR  251219C00730000,
C,740.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.0752026239464614,742232177,MSTR  251219C00740000,
C,750.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.03826212115764,742232248,MSTR  251219C00750000,
C,760.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.000017072354519,742232307,MSTR  251219C00760000,
C,770.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.9777504497780112,743588114,MSTR  251219C00770000,
C,780.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.9593241440279154,743588154,MSTR  251219C00780000,
C,790.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.938317866882944,743588188,MSTR  251219C00790000,
C,800.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.9175973656480568,743588219,MSTR  251219C00800000,
C,810.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.8963193137184584,743588250,MSTR  251219C00810000,
C,820.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.8741027131182958,743588279,MSTR  251219C00820000,
C,830.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.8519132922702048,743588305,MSTR  251219C00830000,
C,840.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.8293193302323493,743588328,MSTR  251219C00840000,
C,850.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.8063125269424473,743588362,MSTR  251219C00850000,
C,860.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.7828595470053566,743588397,MSTR  251219C00860000,
C,870.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.7589164517115574,743588437,MSTR  251219C00870000,
C,880.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.7342615194693771,743588487,MSTR  251219C00880000,
C,890.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.7130394229306308,743588522,MSTR  251219C00890000,
C,900.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.6844182742799366,743895288,MSTR  251219C00900000,
P,100.0,2025-12-19T16:00:00-05:00,0.15536529680365296,0.8357817207220857,675241397,MSTR  251219P00100000,
P,110.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.0553262383531372,675638179,MSTR  251219P00110000,
P,120.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.323827059943423,675638235,MSTR  251219P00120000,
P,130.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.6446269440786592,675638286,MSTR  251219P00130000,
P,140.0,2025-12-19T16:00:00-05:00,0.15536529680365296,1.9853708106215109,675638336,MSTR  251219P00140000,
P,150.0,2025-12-19T16:00:00-05:00,0.15536529680365296,2.4355295149445317,687764693,MSTR  251219P00150000,
P,160.0,2025-12-19T16:00:00-05:00,0.15536529680365296,2.8719750541999427,687764988,MSTR  251219P00160000,
P,170.0,2025-12-19T16:00:00-05:00,0.15536529680365296,3.4720001363765753,687765262,MSTR  251219P00170000,
P,180.0,2025-12-19T16:00:00-05:00,0.15536529680365296,4.094867086040671,687765545,MSTR  251219P00180000,
P,190.0,2025-12-19T16:00:00-05:00,0.15536529680365296,4.915941390960754,687765835,MSTR  251219P00190000,
P,200.0,2025-12-19T16:00:00-05:00,0.15536529680365296,5.852059643141864,687766142,MSTR  251219P00200000,
P,210.0,2025-12-19T16:00:00-05:00,0.15536529680365296,7.0241443345110275,688634093,MSTR  251219P00210000,
P,220.0,2025-12-19T16:00:00-05:00,0.15536529680365296,8.413769838526099,688634164,MSTR  251219P00220000,
P,230.0,2025-12-19T16:00:00-05:00,0.15536529680365296,10.222712715766484,688634229,MSTR  251219P00230000,
P,240.0,2025-12-19T16:00:00-05:00,0.15536529680365296,12.288288676732416,688634279,MSTR  251219P00240000,
P,250.0,2025-12-19T16:00:00-05:00,0.15536529680365296,15.010205593216972,688634339,MSTR  251219P00250000,
P,260.0,2025-12-19T16:00:00-05:00,0.15536529680365296,18.21814892460621,689768928,MSTR  251219P00260000,
P,270.0,2025-12-19T16:00:00-05:00,0.15536529680365296,21.903291313592884,689769012,MSTR  251219P00270000,
P,280.0,2025-12-19T16:00:00-05:00,0.15536529680365296,26.441609467149288,689769087,MSTR  251219P00280000,
P,290.0,2025-12-19T16:00:00-05:00,0.15536529680365296,31.5173919041756,689769148,MSTR  251219P00290000,
P,300.0,2025-12-19T16:00:00-05:00,0.15536529680365296,37.08316561303742,690240999,MSTR  251219P00300000,
P,310.0,2025-12-19T16:00:00-05:00,0.15536529680365296,43.46980504604434,690241005,MSTR  251219P00310000,
P,320.0,2025-12-19T16:00:00-05:00,0.15536529680365296,50.287494480717605,693647392,MSTR  251219P00320000,
P,330.0,2025-12-19T16:00:00-05:00,0.15536529680365296,57.57233849861815,693647402,MSTR  251219P00330000,
P,340.0,2025-12-19T16:00:00-05:00,0.15536529680365296,65.43076378804089,693647412,MSTR  251219P00340000,
P,350.0,2025-12-19T16:00:00-05:00,0.15536529680365296,73.51481870914,693647436,MSTR  251219P00350000,
P,360.0,2025-12-19T16:00:00-05:00,0.15536529680365296,82.1772728624209,693647470,MSTR  251219P00360000,
P,370.0,2025-12-19T16:00:00-05:00,0.15536529680365296,90.86083123501234,693647498,MSTR  251219P00370000,
P,380.0,2025-12-19T16:00:00-05:00,0.15536529680365296,99.96507329145328,693647528,MSTR  251219P00380000,
P,390.0,2025-12-19T16:00:00-05:00,0.15536529680365296,109.1608913134668,734255725,MSTR  251219P00390000,
P,400.0,2025-12-19T16:00:00-05:00,0.15536529680365296,118.52006614333384,735080292,MSTR  251219P00400000,
P,410.0,2025-12-19T16:00:00-05:00,0.15536529680365296,127.98386855082748,735080337,MSTR  251219P00410000,
P,420.0,2025-12-19T16:00:00-05:00,0.15536529680365296,137.53461835241993,735080360,MSTR  251219P00420000,
P,430.0,2025-12-19T16:00:00-05:00,0.15536529680365296,147.23100099908442,735311352,MSTR  251219P00430000,
P,440.0,2025-12-19T16:00:00-05:00,0.15536529680365296,156.73,735311401,MSTR  251219P00440000,
P,450.0,2025-12-19T16:00:00-05:00,0.15536529680365296,166.51,735311424,MSTR  251219P00450000,
P,460.0,2025-12-19T16:00:00-05:00,0.15536529680365296,176.46184209373143,737929662,MSTR  251219P00460000,
P,470.0,2025-12-19T16:00:00-05:00,0.15536529680365296,186.12,738396507,MSTR  251219P00470000,
P,480.0,2025-12-19T16:00:00-05:00,0.15536529680365296,196.2206766096808,738396534,MSTR  251219P00480000,
P,490.0,2025-12-19T16:00:00-05:00,0.15536529680365296,206.1088381670354,738396556,MSTR  251219P00490000,
P,500.0,2025-12-19T16:00:00-05:00,0.15536529680365296,216.02094350319473,738396577,MSTR  251219P00500000,
P,510.0,2025-12-19T16:00:00-05:00,0.15536529680365296,225.9118222282098,738396610,MSTR  251219P00510000,
P,520.0,2025-12-19T16:00:00-05:00,0.15536529680365296,235.8177591648756,738571257,MSTR  251219P00520000,
P,530.0,2025-12-19T16:00:00-05:00,0.15536529680365296,245.7451323822693,738571290,MSTR  251219P00530000,
P,540.0,2025-12-19T16:00:00-05:00,0.15536529680365296,255.69375517005335,740653302,MSTR  251219P00540000,
P,550.0,2025-12-19T16:00:00-05:00,0.15536529680365296,265.69819986557656,740653359,MSTR  251219P00550000,
P,560.0,2025-12-19T16:00:00-05:00,0.15536529680365296,275.65865992551164,741275945,MSTR  251219P00560000,
P,570.0,2025-12-19T16:00:00-05:00,0.15536529680365296,285.6361773339188,741276035,MSTR  251219P00570000,
P,580.0,2025-12-19T16:00:00-05:00,0.15536529680365296,295.3750949460256,741276090,MSTR  251219P00580000,
P,590.0,2025-12-19T16:00:00-05:00,0.15536529680365296,305.5651718356637,741276128,MSTR  251219P00590000,
P,600.0,2025-12-19T16:00:00-05:00,0.15536529680365296,315.46127415709066,741276182,MSTR  251219P00600000,
P,610.0,2025-12-19T16:00:00-05:00,0.15536529680365296,325.50345152646616,741276227,MSTR  251219P00610000,
P,620.0,2025-12-19T16:00:00-05:00,0.15536529680365296,335.47982129981136,741276257,MSTR  251219P00620000,
P,630.0,2025-12-19T16:00:00-05:00,0.15536529680365296,345.4602369675871,741276308,MSTR  251219P00630000,
P,640.0,2025-12-19T16:00:00-05:00,0.15536529680365296,355.44650365105014,741276366,MSTR  251219P00640000,
P,650.0,2025-12-19T16:00:00-05:00,0.15536529680365296,365.43310965428094,741276413,MSTR  251219P00650000,
P,660.0,2025-12-19T16:00:00-05:00,0.15536529680365296,375.420021339026,741276459,MSTR  251219P00660000,
P,670.0,2025-12-19T16:00:00-05:00,0.15536529680365296,385.4072735608408,741276508,MSTR  251219P00670000,
P,680.0,2025-12-19T16:00:00-05:00,0.15536529680365296,395.3955941755093,741276560,MSTR  251219P00680000,
P,690.0,2025-12-19T16:00:00-05:00,0.15536529680365296,405.3854422523117,741276618,MSTR  251219P00690000,
